date,USSWAP10,JYSW10,ADSWAP10,EUSA10,BPSW10,NDSWAP10,SKSW10,SDSW10
2018/9/6,2.94,0.32,2.72,0.88,1.52,2.8,1.1575,2.484
2018/9/7,3,0.32,2.76,0.9,1.54,2.82,1.1725,2.478
2018/9/10,2.99,0.33,2.75,0.92,1.56,2.825,1.1785,2.515
2018/9/11,3.05,0.32,2.77,0.94,1.58,2.8175,1.1915,2.525
2018/9/12,3.03,0.32,2.75,0.93,1.57,2.8325,1.181,2.5475
2018/9/13,3.04,0.32,2.79,0.93,1.59,2.825,1.192,2.5685
2018/9/14,3.06,0.33,2.8,0.94,1.61,2.8225,1.2065,2.5855
2018/9/17,3.05,0.33,2.81,0.96,1.63,2.853,1.2225,2.6
2018/9/18,3.11,0.34,2.88,0.97,1.65,2.8775,1.231,2.604
2018/9/19,3.12,0.34,2.91,0.98,1.68,2.9025,1.25,2.6625
2018/9/20,3.13,0.34,2.88,0.97,1.66,2.9375,1.258,2.6725
2018/9/21,3.13,0.35,2.88,0.97,1.63,2.928,1.243,2.689
2018/9/24,3.14,0.35,2.92,1,1.69,2.915,1.2755,2.7015
2018/9/25,3.15,0.36,2.94,1.03,1.69,2.94,1.2885,2.7215
2018/9/26,3.11,0.35,2.86,1.02,1.65,2.93,1.2835,2.678
2018/9/27,3.11,0.34,2.88,1.02,1.66,2.915,1.2855,2.6305
2018/9/28,3.12,0.35,2.85,0.99,1.66,2.8925,1.2595,2.6325
2018/10/1,3.14,0.36,2.87,0.99,1.67,2.905,1.2745,2.663
2018/10/2,3.12,0.35,2.85,0.97,1.61,2.8775,1.2505,2.6475
2018/10/3,3.23,0.35,2.91,1.01,1.66,2.907,1.2715,2.635
2018/10/4,3.24,0.37,2.89,1.04,1.72,2.895,1.3125,2.7525
2018/10/5,3.27,0.36,2.92,1.08,1.79,2.9,1.3455,2.7625
2018/10/8,3.27,0.36,2.92,1.06,1.74,2.925,1.327,2.8125
2018/10/9,3.25,0.37,2.91,1.06,1.78,2.93,1.3405,2.84
2018/10/10,3.21,0.37,2.91,1.07,1.8,2.915,1.3545,2.82125
2018/10/11,3.2,0.35,2.9,1.05,1.77,2.89,1.3715,2.7675
2018/10/12,3.21,0.36,2.9,1.03,1.72,2.925,1.3645,2.7565
2018/10/15,3.21,0.35,2.88,1.05,1.71,2.8825,1.3605,2.7105
2018/10/16,3.22,0.35,2.89,1.02,1.7,2.915,1.347,2.74
2018/10/17,3.27,0.35,2.91,1,1.7,2.9075,1.335,2.7225
2018/10/18,3.25,0.36,2.89,0.98,1.66,2.92,1.33,2.74
2018/10/19,3.26,0.35,2.9,1.01,1.68,2.895,1.3225,2.726
2018/10/22,3.26,0.36,2.88,1,1.64,2.895,1.3275,2.76
2018/10/23,3.24,0.35,2.85,0.98,1.61,2.8825,1.3075,2.714
2018/10/24,3.17,0.33,2.79,0.97,1.58,2.83,1.2935,2.685
2018/10/25,3.18,0.32,2.82,0.97,1.59,2.8425,1.2915,2.68625
2018/10/26,3.14,0.31,2.76,0.94,1.53,2.8025,1.2495,2.635
2018/10/29,3.15,0.31,2.76,0.95,1.55,2.78,1.2578,2.5915
2018/10/30,3.19,0.31,2.81,0.94,1.55,2.8075,1.248,2.6275
2018/10/31,3.21,0.33,2.8,0.96,1.6,2.835,1.253,2.658
2018/11/1,3.2,0.31,2.83,0.96,1.61,2.8675,1.2755,2.645
2018/11/2,3.27,0.32,2.9,0.98,1.65,2.8925,1.296,2.635
2018/11/5,3.26,0.31,2.9,0.97,1.65,2.925,1.2875,2.664
2018/11/6,3.29,0.32,2.92,0.98,1.68,2.9575,1.278,2.664
2018/11/7,3.29,0.31,2.94,0.99,1.69,3.05,1.285,2.669
2018/11/8,3.29,0.32,2.96,1,1.72,3.14,1.3015,2.695
2018/11/9,3.24,0.31,2.91,0.97,1.66,3.1,1.275,2.68
2018/11/12,3.24,0.31,2.89,0.96,1.63,3.0925,1.2595,2.654
2018/11/13,3.2,0.31,2.89,0.96,1.65,3.075,1.2585,2.649
2018/11/14,3.19,0.3,2.89,0.95,1.64,3.0675,1.2535,2.5975
2018/11/15,3.18,0.29,2.89,0.93,1.53,3.04,1.225,2.569
2018/11/16,3.13,0.29,2.87,0.94,1.58,3.0225,1.226,2.5875
2018/11/19,3.12,0.28,2.86,0.93,1.55,2.995,1.235,2.5725
2018/11/20,3.13,0.28,2.88,0.92,1.56,3.0275,1.2085,2.544
2018/11/21,3.13,0.28,2.88,0.92,1.57,3.01,1.2115,2.5765
2018/11/22,3.13,0.28,2.85,0.92,1.6,2.985,1.2075,2.545
2018/11/23,3.11,0.28,2.84,0.9,1.56,2.9775,1.1835,2.5275
2018/11/26,3.12,0.27,2.82,0.91,1.58,2.96,1.1925,2.5175
2018/11/27,3.11,0.27,2.82,0.9,1.56,2.94,1.177,2.494
2018/11/28,3.09,0.28,2.81,0.91,1.55,2.91,1.1745,2.4915
2018/11/29,3.07,0.24,2.81,0.88,1.56,2.915,1.1465,2.444
2018/11/30,3.04,0.25,2.79,0.88,1.56,2.895,1.1407,2.4525
2018/12/3,3.03,0.25,2.76,0.88,1.51,2.88,1.15,2.51
2018/12/4,2.98,0.23,2.72,0.84,1.48,2.85,1.1335,2.424
2018/12/5,2.98,0.22,2.7,0.86,1.51,2.828,1.1365,2.3725
2018/12/6,2.97,0.22,2.67,0.85,1.45,2.7975,1.1135,2.33
2018/12/7,2.89,0.21,2.66,0.85,1.46,2.7875,1.128,2.32
2018/12/10,2.89,0.2,2.65,0.86,1.41,2.76,1.1335,2.3075
2018/12/11,2.91,0.2,2.66,0.86,1.39,2.755,1.1375,2.343
2018/12/12,2.95,0.22,2.68,0.89,1.47,2.7575,1.12,2.3655
2018/12/13,2.95,0.22,2.68,0.88,1.5,2.775,1.1265,2.3625
2018/12/14,2.92,0.2,2.65,0.86,1.45,2.77,1.1332,2.29
2018/12/17,2.89,0.2,2.65,0.87,1.45,2.7575,1.1393,2.2675
2018/12/18,2.84,0.19,2.63,0.85,1.47,2.7225,1.135,2.225
2018/12/19,2.78,0.19,2.62,0.83,1.47,2.7125,1.127,2.2475
2018/12/20,2.85,0.17,2.61,0.82,1.46,2.6375,1.125,2.2
2018/12/21,2.83,0.19,2.61,0.84,1.48,2.6775,1.1275,2.2425
2018/12/24,2.76,0.19,2.6,0.84,1.42,2.6775,1.13,2.224
2018/12/25,2.76,0.17,2.6,0.84,1.42,2.6775,1.13,2.224
2018/12/26,2.82,0.18,2.62,0.84,1.42,2.68,1.13,2.1775
2018/12/27,2.79,0.18,2.58,0.82,1.46,2.675,1.121,2.199
2018/12/28,2.74,0.18,2.56,0.81,1.44,2.675,1.128,2.2065
2018/12/31,2.71,0.18,2.55,0.81,1.43,2.65,1.1275,2.1625
2019/1/1,2.71,0.18,2.54,0.81,1.43,2.65,1.1275,2.1625
2019/1/2,2.65,0.18,2.43,0.75,1.39,2.585,1.0485,2.1565
2019/1/3,2.57,0.18,2.43,0.74,1.37,2.57,1.0425,2.1725
2019/1/4,2.7,0.15,2.57,0.79,1.43,2.605,1.0585,2.199
2019/1/7,2.72,0.16,2.55,0.8,1.42,2.645,1.065,2.24
2019/1/8,2.76,0.19,2.59,0.81,1.44,2.67,1.08,2.3275
2019/1/9,2.74,0.19,2.55,0.82,1.42,2.667,1.0825,2.34
2019/1/10,2.77,0.18,2.58,0.81,1.46,2.645,1.0725,2.29
2019/1/11,2.72,0.17,2.56,0.8,1.47,2.625,1.055,2.28
2019/1/14,2.73,0.17,2.54,0.79,1.48,2.59,1.0485,2.2365
2019/1/15,2.74,0.17,2.54,0.78,1.45,2.59,1.056,2.25
2019/1/16,2.76,0.17,2.54,0.78,1.49,2.58,1.0875,2.28
2019/1/17,2.78,0.17,2.58,0.79,1.51,2.613,1.095,2.269
2019/1/18,2.82,0.17,2.6,0.81,1.52,2.605,1.109,2.315
2019/1/21,2.82,0.17,2.57,0.8,1.5,2.615,1.114,2.329
2019/1/22,2.77,0.17,2.55,0.78,1.49,2.617,1.0955,2.315
2019/1/23,2.77,0.17,2.56,0.76,1.5,2.605,1.0925,2.319
2019/1/24,2.75,0.16,2.5,0.72,1.44,2.5675,1.0505,2.308
2019/1/25,2.79,0.15,2.51,0.74,1.5,2.555,1.0505,2.3
2019/1/28,2.77,0.15,2.5,0.74,1.46,2.5625,1.0575,2.309
2019/1/29,2.74,0.16,2.47,0.73,1.45,2.55,1.055,2.3105
2019/1/30,2.71,0.16,2.47,0.71,1.45,2.525,1.0325,2.3155
2019/1/31,2.66,0.15,2.45,0.66,1.41,2.5075,1.003,2.275
2019/2/1,2.71,0.13,2.5,0.7,1.42,2.505,1.0055,2.2795
2019/2/4,2.75,0.14,2.48,0.71,1.45,2.535,1.0205,2.308
2019/2/5,2.72,0.15,2.48,0.7,1.4,2.5225,1.0285,2.308
2019/2/6,2.72,0.14,2.39,0.69,1.39,2.4525,1.011,2.308
2019/2/7,2.68,0.16,2.35,0.66,1.36,2.39,0.9835,2.285
2019/2/8,2.66,0.14,2.33,0.63,1.34,2.4025,0.9375,2.2465
2019/2/11,2.68,0.14,2.32,0.65,1.36,2.4025,0.9495,2.26
2019/2/12,2.71,0.15,2.38,0.67,1.36,2.405,0.9685,2.284
2019/2/13,2.73,0.16,2.41,0.66,1.36,2.495,0.985,2.273
2019/2/14,2.69,0.16,2.34,0.65,1.35,2.475,0.9722,2.2705
2019/2/15,2.69,0.15,2.38,0.65,1.36,2.4825,0.9805,2.2395
2019/2/18,2.7,0.15,2.39,0.66,1.36,2.513,0.9885,2.2465
2019/2/19,2.66,0.15,2.37,0.65,1.36,2.51,0.9485,2.2415
2019/2/20,2.67,0.14,2.33,0.63,1.38,2.485,0.9295,2.239
2019/2/21,2.7,0.14,2.33,0.66,1.4,2.475,0.9505,2.267
2019/2/22,2.67,0.13,2.29,0.63,1.36,2.46,0.9325,2.285
2019/2/25,2.67,0.14,2.33,0.64,1.39,2.455,0.9385,2.274
2019/2/26,2.64,0.14,2.33,0.65,1.41,2.435,0.9325,2.283
2019/2/27,2.69,0.15,2.36,0.68,1.48,2.45,0.9609,2.3115
2019/2/28,2.73,0.16,2.4,0.7,1.49,2.475,1.013,2.3375
2019/3/1,2.76,0.17,2.42,0.71,1.5,2.4875,1.0375,2.4
2019/3/4,2.73,0.17,2.4,0.69,1.48,2.5,1.016,2.384
2019/3/5,2.73,0.18,2.4,0.68,1.48,2.495,1.021,2.3675
2019/3/6,2.71,0.17,2.32,0.65,1.43,2.42,0.9905,2.344
2019/3/7,2.66,0.16,2.28,0.58,1.38,2.375,0.933,2.3225
2019/3/8,2.65,0.14,2.26,0.56,1.38,2.365,0.9035,2.3015
2019/3/11,2.66,0.14,2.26,0.57,1.38,2.37,0.9055,2.313
2019/3/12,2.62,0.14,2.22,0.57,1.35,2.355,0.9065,2.335
2019/3/13,2.64,0.14,2.21,0.58,1.39,2.3425,0.9145,2.2955
2019/3/14,2.64,0.13,2.22,0.59,1.41,2.358,0.9315,2.31
2019/3/15,2.61,0.13,2.2,0.59,1.4,2.3675,0.948,2.285
2019/3/18,2.62,0.13,2.21,0.57,1.39,2.355,0.9405,2.2388
2019/3/19,2.62,0.13,2.17,0.59,1.39,2.325,0.9525,2.2425
2019/3/20,2.54,0.13,2.13,0.58,1.34,2.305,0.9381,2.2435
2019/3/21,2.53,0.13,2.13,0.55,1.26,2.29,0.9015,2.173
2019/3/22,2.42,0.11,2.04,0.5,1.2,2.2275,0.8425,2.168
2019/3/25,2.36,0.1,2.01,0.48,1.16,2.195,0.8525,2.14625
2019/3/26,2.39,0.11,2.05,0.5,1.2,2.1925,0.8495,2.164
2019/3/27,2.34,0.11,2.01,0.44,1.21,2.065,0.786,2.1125
2019/3/28,2.39,0.1,2.02,0.46,1.2,2.105,0.8045,2.163
2019/3/29,2.41,0.1,2.03,0.47,1.2,2.155,0.8345,2.18
2019/4/1,2.5,0.11,2.13,0.5,1.26,2.23,0.87,2.204
2019/4/2,2.46,0.11,2.07,0.48,1.22,2.185,0.8745,2.2
2019/4/3,2.5,0.12,2.13,0.53,1.3,2.265,0.9114,2.205
2019/4/4,2.5,0.12,2.14,0.51,1.3,2.235,0.9055,2.1925
2019/4/5,2.48,0.13,2.14,0.53,1.33,2.2575,0.9104,2.1975
2019/4/8,2.51,0.13,2.14,0.52,1.32,2.2325,0.9096,2.18
2019/4/9,2.49,0.13,2.12,0.51,1.31,2.2575,0.891,2.175
2019/4/10,2.45,0.12,2.1,0.48,1.29,2.255,0.866,2.17
2019/4/11,2.48,0.12,2.13,0.5,1.34,2.25,0.8765,2.1425
2019/4/12,2.55,0.13,2.2,0.55,1.4,2.26,0.918,2.199
2019/4/15,2.55,0.15,2.18,0.55,1.41,2.3,0.9299,2.234
2019/4/16,2.58,0.15,2.19,0.56,1.4,2.305,0.9394,2.24
2019/4/17,2.59,0.17,2.19,0.58,1.42,2.2775,0.9584,2.2775
2019/4/18,2.55,0.15,2.14,0.53,1.37,2.2575,0.9362,2.2525
2019/4/19,2.55,0.15,2.14,0.53,1.39,2.265,0.9375,2.2525
2019/4/22,2.57,0.15,2.14,0.53,1.39,2.25,0.9375,2.2705
2019/4/23,2.55,0.15,2.13,0.54,1.41,2.235,0.9355,2.285
2019/4/24,2.5,0.14,2.02,0.49,1.36,2.1875,0.8866,2.2405
2019/4/25,2.52,0.15,2.04,0.51,1.33,2.195,0.8205,2.2455
2019/4/26,2.49,0.13,2.03,0.5,1.32,2.205,0.8035,2.255
2019/4/29,2.51,0.13,2.05,0.51,1.34,2.2125,0.8255,2.2405
2019/4/30,2.49,0.13,2.05,0.51,1.35,2.235,0.8505,2.2555
2019/5/1,2.5,0.13,2.02,0.51,1.33,2.18,0.853,2.2555
2019/5/2,2.53,0.13,2.04,0.52,1.37,2.195,0.8495,2.2575
2019/5/3,2.51,0.13,2.04,0.52,1.4,2.1975,0.8665,2.29
2019/5/6,2.45,0.13,2,0.51,1.4,2.185,0.849,2.2515
2019/5/7,2.44,0.13,2,0.47,1.34,2.175,0.8115,2.2375
2019/5/8,2.46,0.13,1.99,0.47,1.33,2.145,0.8045,2.224
2019/5/9,2.43,0.13,1.97,0.48,1.32,2.125,0.7883,2.208
2019/5/10,2.45,0.13,1.98,0.48,1.32,2.1375,0.7925,2.2
2019/5/13,2.37,0.13,1.94,0.45,1.28,2.102,0.782,2.155
2019/5/14,2.38,0.13,1.95,0.44,1.29,2.0875,0.7825,2.1675
2019/5/15,2.33,0.12,1.93,0.42,1.25,2.078,0.7615,2.1675
2019/5/16,2.35,0.11,1.9,0.44,1.27,2.065,0.7645,2.176
2019/5/17,2.35,0.12,1.89,0.42,1.23,2.0725,0.76,2.1875
2019/5/20,2.37,0.13,1.94,0.44,1.25,2.075,0.775,2.1875
